title,source,author,Subject,Date ,label
Disputed CFPB acting director plans to seek preliminary injunction filing,TimesNow,noreplybloggercom Alexander Light,politicsNews,December 29  2017,TRUE
Flynn Kushner targeted several states in failed U N lobbying diplomats,NDTV,Peter Baker,politicsNews,December 29  2017,TRUE
Representative Conyers  future plans to be discussed in  next day or so  attorney,BBC,nan,politicsNews,December 29  2017,TRUE
Senate intel panel s top Democrat Lawmakers will want talk to Kushner again,IndiaTV,Jonas E Alexis,politicsNews,December 28  2017,TRUE
Ex U S NSA employee pleads guilty to taking classified documents,TimesNow,Andrea Kannapell and Sandra Stevenson,politicsNews,December 28  2017,TRUE
Kushner former Trump adviser McFarland spoke with Flynn about Russia contacts CNN,NDTV,nan,politicsNews,December 28  2017,TRUE
U S states gird for fight as Trump targets consumer finance watchdog,BBC,Dave Itzkoff,politicsNews,December 28  2017,TRUE
U S tax debate employing more than half of Washington s lobbyists report,IndiaTV,Robert D McFadden,politicsNews,December 28  2017,TRUE
Republican Senator Corker says cannot support Senate tax bill,TimesNow,David Rives,politicsNews,December 25  2024,TRUE
Lower taxes big gains The stocks poised to win from tax cuts,NDTV,nan,politicsNews,December 27  2017,TRUE
Timeline U S prosecutors lay out Flynn s dealings with Russian ambassador,BBC,Scott Osborn,politicsNews,December 27  2017,TRUE
Republican Senator Collins to vote for Senate tax bill statement,IndiaTV,Rick Rojas,politicsNews,December 26  2024,TRUE
Trump says U S Secretary of State Tillerson not leaving post,IndiaTV,Joe Wolverton II JD,politicsNews,December 29  2025,TRUE
House intel panel advances NSA spying bill despite privacy objections,TimesNow,Dr Susan Berry,politicsNews,December 31  2025,TRUE
Massachusetts senator s husband subject of sex abuse probe,NDTV,Nate Church,politicsNews,December 30  2025,TRUE
Kushner told Flynn to contact Russians last year NBC News,BBC,Pamela Geller,politicsNews,December 29  2017,TRUE
House ethics panel launches wide ranging probe into sexual harassment claims,IndiaTV,David Streitfeld,politicsNews,December 29  2017,TRUE
Republican Senator Daines says he will support tax bill statement,TimesNow,nan,politicsNews,December 29  2017,TRUE
Senate Republicans have 50 votes to pass tax bill Cornyn,NDTV,Common Dreams,politicsNews,December 29  2017,TRUE
Republicans have the votes to pass tax bill in Senate McConnell,BBC,Daniel Victor,politicsNews,December 29  2017,TRUE
U S consumer financial watchdog official defies Trump from within agency,IndiaTV,Truth Broadcast Network,politicsNews,December 28  2017,TRUE
U S remains committed to Libyan political agreement State Department,TimesNow,nan,politicsNews,December 28  2017,TRUE
Former Trump adviser Flynn pleads guilty to lying to FBI,NDTV,Pam Key,politicsNews,December 28  2017,TRUE
Factbox Five facts about ex Trump security aide Michael Flynn,BBC,Trevor Loudon,politicsNews,December 28  2017,TRUE
White House says Flynn s Russia plea implicates Flynn alone,IndiaTV,nan,politicsNews,December 28  2017,TRUE
Flynn says cooperating with Russia probe in best interest of U S ,TimesNow,cognitive dissident,politicsNews,December 25  2025,TRUE
Flynn prepared to testify Trump directed him to contact Russians ABC,NDTV,Dr Eowyn,politicsNews,December 27  2017,TRUE
How parents of adopted children foiled a U S Republican tax proposal,BBC,Doug Diamond,politicsNews,December 27  2017,TRUE
White House staff exits likely as Trump s first year draws to a close sources,IndiaTV,Shaun Bradley,politicsNews,December 26  2025,TRUE
Tillerson dismisses talk of his departure as  laughable ,IndiaTV,Steve Watson,politicsNews,December 29  2026,TRUE
Trump plans to meet oil industry reps on U S biofuel policy sources,IndiaTV,Usa News Flash,politicsNews,December 29  2022,TRUE
Senate tax bill stalls on deficit focused  trigger ,TimesNow,Melissa Eddy,politicsNews,December 31  2022,TRUE
Trump weighs recognizing Jerusalem as Israel s capital officials,NDTV,Ken Belson and Ben Shpigel,politicsNews,December 30  2022,TRUE
U S attorney general Sessions evasive on Russia probe congressmen,BBC,Tom Ciccotta,politicsNews,December 29  2017,TRUE
Conyers defiant as Democratic leaders call on him to resign,IndiaTV,Jason Easley,politicsNews,December 29  2017,TRUE
Trump urged Senate Republicans to drop panel s Russia probe NYT,TimesNow,Bryant Rousseau,politicsNews,December 29  2017,TRUE
Trump taps Fifth Third lawyer McWilliams to lead FDIC,NDTV,REALdeal,politicsNews,December 29  2017,TRUE
Trump considers plan to replace Tillerson with CIA chief U S officials,BBC,REALdeal,politicsNews,December 29  2017,TRUE
Senate Ethics Committee opens probe of Senator Franken,IndiaTV,Dale Johnson,politicsNews,December 28  2017,TRUE
Pompeo might bring assets to  hellish  secretary of state role,TimesNow,Andrew Anglin,politicsNews,December 28  2017,TRUE
Republican tax bill stumbles on deficit  trigger   new options weighed,NDTV,James Fulford,politicsNews,December 28  2017,TRUE
U S military to indefinitely delay ban on cluster bombs,BBC,Holland Cotter,politicsNews,December 28  2017,TRUE
Factbox Republicans to watch in U S Senate tax bill fight,IndiaTV,Sam J,politicsNews,December 28  2017,TRUE
Economic growth to partially offset deficit impact of U S tax plan JCT,TimesNow,Maggie Haberman and Thomas Kaplan,politicsNews,December 25  2022,TRUE
U S Senate panel to vote Tuesday on Powell nomination to lead Fed,NDTV,Matthew Goldstein Rachel Abrams and Ben Protess,politicsNews,December 27  2017,TRUE
Mattis on Tillerson departure  There s nothing to it ,BBC,,politicsNews,December 27  2017,TRUE
Ex Twitter worker claims responsibility for Trump s account shutdown,IndiaTV,Pam Key,politicsNews,December 26  2022,TRUE
Trump to give State of the Union address on Jan 30 White House,IndiaTV,UnReal Mama,politicsNews,December 29  2023,TRUE
White House says Tillerson to remain as secretary of state,TimesNow,James Poniewozik,politicsNews,December 31  2023,TRUE
Ex Trump campaign aide Manafort in 11 65 million bail deal lawyer,NDTV,Mark Mazzetti,politicsNews,December 30  2023,TRUE
Trump s call for military buildup hits bump in Congress,BBC,nan,politicsNews,December 29  2017,TRUE
Sexual misconduct allegations may roil 2018 U S congressional elections,IndiaTV,Barbara Crossette,politicsNews,December 29  2017,TRUE
U S Treasury would run out of cash by early April if debt ceiling not lifted CBO,TimesNow,Ian Hanchett,politicsNews,December 29  2017,TRUE
Factbox Five facts about Mike Pompeo expected to replace Tillerson,NDTV,Kevin Gosztola,politicsNews,December 29  2017,TRUE
Texas congressman will not seek re election in wake of nude photo,BBC,Andrew Napolitano,politicsNews,December 29  2017,TRUE
Congressman Conyers has not thought about resigning lawyer,IndiaTV,Dan Bilefsky,politicsNews,December 28  2017,TRUE
Factbox Trump turnover Tillerson would be latest to leave administration,TimesNow,Robin Pogrebin,politicsNews,December 28  2017,TRUE
Tillerson unaware of plan to oust him Senator Corker says,NDTV,Ian Hanchett,politicsNews,December 28  2017,TRUE
Factbox Five facts about Tom Cotton Trump s likely pick for CIA,BBC,Doctor Who?,politicsNews,December 28  2017,TRUE
White House says Tillerson still in charge at State Department,IndiaTV,Michael D Shear,politicsNews,December 28  2017,TRUE
Senate tax bill stalls on deficit focused  trigger ,TimesNow,Sabrina Tavernise,politicsNews,December 25  2023,TRUE
U S House Democratic leader Pelosi says Conyers should resign,NDTV,Rakiha geevinda,politicsNews,December 27  2017,TRUE
Trump angers UK with truculent tweet to May after sharing far right videos,BBC,Neil W McCabe,politicsNews,December 27  2017,TRUE
U N rights boss condemns spreading hatred through tweets ,IndiaTV,Nick CummingBruce and Eric Schmitt,politicsNews,December 26  2023,TRUE
Arctic drilling hits speed bumps in U S tax bill,IndiaTV,Marietta Peverelli,politicsNews,December 29  2024,TRUE
Senator Collins says not committed to tax bill concerned about SALT,TimesNow,nan,politicsNews,December 31  2024,TRUE
UK PM May says Donald Trump was wrong to retweet far right videos,NDTV,Jeremy Egner,politicsNews,December 30  2024,TRUE
Britain s U S ambassador discussed Trump retweets with senior White House staff source,BBC,nan,politicsNews,December 29  2017,TRUE
Factbox Trump on Twitter Nov 30 NYTimes,IndiaTV,Erica L Green,politicsNews,December 29  2017,TRUE
Trump criticized in Britain and U S for sharing anti Muslim videos,TimesNow,nan,politicsNews,December 29  2017,TRUE
UK PM May is focused on tackling extremism spokesman says in response to Trump,NDTV,Iron Sheik,politicsNews,December 29  2017,TRUE
British minister hopes condemnation of Trump tweet has impact,BBC,Eric Schmitt,politicsNews,December 29  2017,TRUE
U S intel committee subpoenas comedian in Russia election meddling probe,IndiaTV,Activist Post,politicsNews,December 28  2017,TRUE
Kushner met with special counsel Mueller in Russia probe CNN,TimesNow,Yamiche Alcindor,politicsNews,December 28  2017,TRUE
Factbox Trump on Twitter November 29 Matt Lauer North Korea Tax Cuts,NDTV,AO Scott,politicsNews,December 28  2017,TRUE
Trump nominates Marvin Goodfriend for Fed governor post,BBC,Mujib Mashal,politicsNews,December 28  2017,TRUE
Trump fires back at Britain s May  Don t focus on me ,IndiaTV,Gilad Atzmon,politicsNews,December 28  2017,TRUE
Senate takes step toward passage of tax bill vote likely this week,TimesNow,Joe Wolverton II JD,politicsNews,December 25  2024,TRUE
Republicans in House seek protection for municipal bonds in tax bill,NDTV,Anonymous,politicsNews,December 27  2017,TRUE
Tax trigger idea for Senate tax bill swiftly draws critics,BBC,Warner Todd Huston,politicsNews,December 27  2017,TRUE
Congressman Conyers faces mounting pressure to resign,IndiaTV,Bill Quigley,politicsNews,December 26  2024,TRUE
Factbox Republicans to watch in Senate tax bill fight,IndiaTV,The Daily Sheeple,politicsNews,December 29  2025,TRUE
House bill aims to identify lawmakers in sex harassment cases,TimesNow,Rowan Wolf,politicsNews,December 31  2025,TRUE
Democratic Representative Gutierrez hints at 2020 U S presidential run,NDTV,nan,politicsNews,December 30  2025,TRUE
Senate Democrat presses Trump campaign advisers for Russia contacts,BBC,Jacob Hornberger,politicsNews,December 29  2017,TRUE
Ex convict coal magnate says to run for Senate,IndiaTV,Charlie Spiering,politicsNews,December 29  2017,TRUE
Congressman Conyers not planning to resign lawyer tells Detroit News,TimesNow,nan,politicsNews,December 29  2017,TRUE
Nearly half of Americans oppose Republican tax bill Reuters/Ipsos poll,NDTV,Christina Sarich,politicsNews,December 29  2017,TRUE
U S lawmaker says House intel panel near consensus on NSA spy program,BBC,Andr√ du P√¥le,politicsNews,December 29  2017,TRUE
U S arms sales jump 25 percent in FY 2017,IndiaTV,Daniel Victor,politicsNews,December 28  2017,TRUE
Black caucus members urge U S Representative Conyers to resign sources,TimesNow,Charles McDermid,politicsNews,December 28  2017,TRUE
Trump to host Libyan Prime Minister Sarraj at White House on Friday,NDTV,Sam Sifton,politicsNews,December 28  2017,TRUE
Trump s son Donald Trump Jr to meet with House panel Dec 6 CNN,BBC,Richard P√rezPe√±a and Frances Robles,politicsNews,December 28  2017,TRUE
White House does not expect U S government shutdown,IndiaTV,Maggie Haberman and Nicholas Fandos,politicsNews,December 28  2017,TRUE
Conyers should resign if accusations are  founded  No 2 House Democrat,TimesNow,Thomas C Mountain,politicsNews,December 25  2025,TRUE
Senate to vote Wednesday on opening debate on tax bill,NDTV,Warner Todd Huston,politicsNews,December 27  2017,TRUE
Senate to vote on motion to proceed on tax bill lawmaker,BBC,Jess Bidgood and Richard P√rezPe√±a,politicsNews,December 27  2017,TRUE
Trump was wrong to retweet UK far right group British PM May s spokesman,IndiaTV,Starkman,politicsNews,December 26  2025,TRUE
U S House Speaker Ryan says up to Conyers whether to resign,IndiaTV,John Hayward,politicsNews,December 29  2026,TRUE
No 2 Republican in U S House sees conference on tax bill soon,TimesNow,The European Union Times,politicsNews,December 31  2026,TRUE
Factbox Who are Britain First whose leader s posts Trump re tweeted ,NDTV,Author,politicsNews,December 30  2026,TRUE
Trump calls for boycott of television network CNN tweet,BBC,Gillian,politicsNews,December 29  2017,TRUE
U S court backs Trump in battle over interim consumer watchdog head,IndiaTV,Nicholas Bakalar,politicsNews,December 29  2017,TRUE
Democrats skip Trump meeting raising risk of government shutdown,TimesNow,Winnie Hu,politicsNews,December 29  2017,TRUE
Senate Republicans shove tax bill ahead as Democrats fume,NDTV,Vanessa Friedman,politicsNews,December 29  2017,TRUE
Congress government funding fight seen spilling into 2018,BBC,Tony Lee,politicsNews,December 29  2017,TRUE
Factbox Republican senators to watch in tax bill fight,IndiaTV,Andrew Anglin,politicsNews,December 28  2017,TRUE
Trump to visit Utah next week expected to announce monument decision,TimesNow,David Streitfeld,politicsNews,December 28  2017,TRUE
Watchdog to depart DHS after tensions over U S travel ban report,NDTV,nan,politicsNews,December 28  2017,TRUE
Republican Senator Collins says talks on tax bill  productive ,BBC,Common Dreams,politicsNews,December 28  2017,TRUE
Factbox Trump on Twitter Nov 28 NFL First Lady,IndiaTV,Daniel Victor,politicsNews,December 28  2017,TRUE
Consumer agency official English says will be in office Tuesday,TimesNow,Truth Broadcast Network,politicsNews,December 25  2026,TRUE
U S Sen Warren predicts appeal in legal battle over consumer agency,NDTV,Declan Walsh,politicsNews,December 27  2017,TRUE
Top two Republicans in Congress challenge Democrats to attend Trump meeting,BBC,Ivan Nechepurenko,politicsNews,December 27  2017,TRUE
Factbox From taxes to budget U S Congress s calendar tightens,IndiaTV,Ilana Mercer,politicsNews,December 26  2026,TRUE
Senate panel votes to advance tax bill,IndiaTV,Gillian,politicsNews,December 29  2027,TRUE
Tillerson  offended  by claims of State Department s hollowing out,IndiaTV,Reuters,politicsNews,December 29  2023,TRUE
Trump to make remarks at White House at 3 p m EST,TimesNow,Carrie MacDonald,politicsNews,December 31  2023,TRUE
U S budget chief Mulvaney says CFPB staff should  disregard  deputy director memo,NDTV,Katherine Rodriguez,politicsNews,December 30  2023,TRUE
Russian envoy to U S to inspect San Francisco consulate RIA,BBC,Harvey Araton,politicsNews,December 29  2017,TRUE
White House to Democratic leaders  stop the political grandstanding ,IndiaTV,Ben Berkon,politicsNews,December 29  2017,TRUE
Top Democrats in Congress say won t meet with Trump as planned,TimesNow,Michael D Shear and David E Sanger,politicsNews,December 29  2017,TRUE
U S Senate liberals propose new steps for Puerto Rico recovery,NDTV,Contributing Author,politicsNews,December 29  2017,TRUE
Trump  I don t see a deal  with Democrats on keeping government open,BBC,Michelle Slatalla,politicsNews,December 29  2017,TRUE
Trump installed consumer agency head sets hiring freeze halts new rules,IndiaTV,Adrian Bamforth,politicsNews,December 28  2017,TRUE
Congressman Gutierrez will not seek re election Politico,TimesNow,stevew,politicsNews,December 28  2017,TRUE
Alabama Senate candidate Moore calls allegations  dirty politics ,NDTV,Jimmy Rustling,politicsNews,December 28  2017,TRUE
Official in charge of State Department reorganization steps down,BBC,Nick Turse,politicsNews,December 28  2017,TRUE
Trump s tax bill faces potential Senate Republican opposition,IndiaTV,Joel B Pollak,politicsNews,December 28  2017,TRUE
Trump refers to a  Pocahontas  in Congress at meeting with veterans,TimesNow,Christine Hauser,politicsNews,December 25  2023,TRUE
Senate Republican signals possible committee  no  vote on tax bill,NDTV,Penny Starr,politicsNews,December 27  2017,TRUE
Republican Sen Johnson may vote against tax bill in committee,BBC,John Carney,politicsNews,December 27  2017,TRUE
California lawmaker resigns after media report of sexual harassment,IndiaTV,Emily Steel,politicsNews,December 26  2023,TRUE
Senator Franken on groping allegations vows  this will not happen again ,IndiaTV,NaturalNews Network,politicsNews,December 29  2024,TRUE
Allegations against Sen Franken should go through normal process White House,TimesNow,Tom Ciccotta,politicsNews,December 31  2024,TRUE
White House denies Trump made slur with  Pocahontas  remark,NDTV,nan,politicsNews,December 30  2024,TRUE
Mulvaney has legal standing take charge of U S Consumer Financial Protection Bureau White House,BBC,nan,politicsNews,December 29  2017,TRUE
Factbox From taxes to budget what s on U S Congress to do list,IndiaTV,Chris Tomlinson,politicsNews,December 29  2017,TRUE
Factbox Republican U S senators to watch in the debate on the tax bill,TimesNow,Redflag Newsdesk,politicsNews,December 29  2017,TRUE
Senate to vote on tax plan this week No 2 Republican says,NDTV,Breitbart Jerusalem,politicsNews,December 29  2017,TRUE
U S court to hold hearing Monday on who will lead CFPB order,BBC,Charlie Spiering,politicsNews,December 29  2017,TRUE
 Ashamed  Franken says he won t quit Senate over groping accusations,IndiaTV,Rich Knoch,politicsNews,December 28  2017,TRUE
Senate s Schumer to meet with official named by Cordray to lead CFPB,TimesNow,Allison Vincent,politicsNews,December 28  2017,TRUE
Republican Senator Paul says he plans to vote for Senate tax bill,NDTV,Breitbart Jerusalem,politicsNews,December 28  2017,TRUE
Rival sides square off over succession at U S consumer finance agency,BBC,nan,politicsNews,December 28  2017,TRUE
Senator Elizabeth Warren to meet Leandra English on Monday aide,IndiaTV,Christine Ro,politicsNews,December 28  2017,TRUE
Factbox Trump on Twitter Nov 27 Networks,TimesNow,nan,politicsNews,December 25  2024,TRUE
Factbox What is the U S Consumer Financial Protection Bureau ,NDTV,Annie Waldman,politicsNews,December 27  2017,TRUE
U S consumer watchdog agency official sues to block Trump s pick,BBC,Brianna Acuesta,politicsNews,December 27  2017,TRUE
Exclusive U S consumer finance agency lawyer sides with Trump over succession sources,IndiaTV,Brooks Barnes,politicsNews,December 26  2024,TRUE
Rep Conyers steps down from committee while lawmakers probe harassment allegations,IndiaTV,Aaron Klein,politicsNews,December 29  2025,TRUE
U S consumer finance agency official sues to stop Trump appointment,TimesNow,Carl Hulse,politicsNews,December 31  2025,TRUE
Succession battle at U S financial agency seen headed to courts,NDTV,Alison Smale,politicsNews,December 30  2025,TRUE
Justice Department says White House may name new consumer watchdog,BBC,nan,politicsNews,December 29  2017,TRUE
In Thanksgiving message Trump hails military gains and  big beautiful fat tax cuts ,IndiaTV,Madeline,politicsNews,December 29  2017,TRUE
Trump names interim consumer agency head likely sparking showdown,TimesNow,nan,politicsNews,December 29  2017,TRUE
Trump names White House budget director Mulvaney acting head of consumer agency,NDTV,Michael,politicsNews,December 29  2017,TRUE
Flynn could prove to be key asset in Mueller s U S campaign probe sources say,BBC,Charlie Nash,politicsNews,December 29  2017,TRUE
Trump to discuss tax plan with Senate Republicans next week senator,IndiaTV,Rixon Stewart,politicsNews,December 28  2017,TRUE
Flynn s lawyers cut talks with Trump team signaling Mueller cooperation NY Times,TimesNow,Lexi Morgan,politicsNews,December 28  2017,TRUE
Jeff Sessions orders review of gun background check system,NDTV,Mike Rivero,politicsNews,December 28  2017,TRUE
JPMorgan s Dimon says Trump likely to be a one term president,BBC,Jon Emont,politicsNews,December 28  2017,TRUE
U S Senate candidate Moore s spokesman resigns as allegations roil campaign,IndiaTV,The Saker,politicsNews,December 28  2017,TRUE
Trump to meet congressional leaders next week on legislative issues White House,TimesNow,admin,politicsNews,December 25  2025,TRUE
U S calls Myanmar moves against Rohingya  ethnic cleansing ,NDTV,Maggy Ayala and Kirk Semple,politicsNews,December 27  2017,TRUE
Trump defends Senate candidate Moore despite misconduct allegations,BBC,Adeel Hassan,politicsNews,December 27  2017,TRUE
Sign up pace slows in third week of 2018 Obamacare enrollment,IndiaTV,Guest,politicsNews,December 26  2025,TRUE
U S hopes to pressure Myanmar to permit Rohingya repatriation,IndiaTV,Jack Montgomery,politicsNews,December 29  2026,TRUE
In Trump strongholds Democrats walk tightrope ahead of 2018 elections,TimesNow,Michael M Grynbaum and John Koblin,politicsNews,December 31  2026,TRUE
Trump Father of UCLA player in shoplifting case is  ungrateful fool ,NDTV,Michael Ware,politicsNews,December 30  2026,TRUE
Democrats advocacy groups launch blitz of ads attacking tax plan,BBC,Andrea Kannapell and Sandra Stevenson,politicsNews,December 29  2017,TRUE
Haitians in U S malign Trump decision to send them back home,IndiaTV,REALdeal,politicsNews,December 29  2017,TRUE
FCC chief plans to ditch U S  net neutrality  rules,TimesNow,Chris Tomlinson,politicsNews,December 29  2017,TRUE
House ethics panel investigating allegations against U S Rep Conyers,NDTV,Biigs,politicsNews,December 29  2017,TRUE
U S diplomats accuse Tillerson of breaking child soldiers law,BBC,Susan Dominus,politicsNews,December 29  2017,TRUE
Trump says AT T plan to buy Time Warner  not a good deal ,IndiaTV,IWB,politicsNews,December 28  2017,TRUE
U S House ethics panel investigating allegations against Rep Conyers,TimesNow,noreplybloggercom Der Postillon,politicsNews,December 28  2017,TRUE
Any Trump NAFTA withdrawal faces stiff court challenge legal experts,NDTV,No Author,politicsNews,December 28  2017,TRUE
AT T lawyer says U S effort to stop Time Warner deal  foolish  CNBC,BBC,Michael Krieger,politicsNews,December 28  2017,TRUE
New judge assigned to U S lawsuit against AT T Time Warner deal,IndiaTV,K Balakumar,politicsNews,December 28  2017,TRUE
Trump pardons turkey in annual Thanksgiving tradition,TimesNow,Adam Shaw,politicsNews,December 25  2026,TRUE
New York Attorney General investigating false  net neutrality  comments to FCC,NDTV,Paula Walker,politicsNews,December 27  2017,TRUE
Trump and Putin speak for an hour about Syria Ukraine North Korea,BBC,Katherine Rodriguez,politicsNews,December 27  2017,TRUE
U S border officials violated court orders on travel ban watchdog,IndiaTV,James,politicsNews,December 26  2026,TRUE
U S charges two with bribing African officials for China energy firm,IndiaTV,nepali hercules,politicsNews,December 29  2027,TRUE
Doubts linger after Florida s Scott pitches biggest budget,TimesNow,Penny Starr,politicsNews,December 31  2027,TRUE
Putin Trump to discuss North Korea on Tuesday IFX cites Kremlin aide,NDTV,Ildefonso Ortiz,politicsNews,December 30  2027,TRUE
U S Congress members decry  ethnic cleansing  in Myanmar Suu Kyi doubts allegations,BBC,Joanna Nikas,politicsNews,December 29  2017,TRUE
White House asks Supreme Court to allow full travel ban,IndiaTV,Michelle Moons,politicsNews,December 29  2017,TRUE
U S to end protected status for Haitians in July 2019,TimesNow,Grownmangrumbles,politicsNews,December 29  2017,TRUE
Myanmar operation against Rohingya has  hallmarks of ethnic cleansing  U S Congress members say,NDTV,Michael T Kaufman,politicsNews,December 29  2017,TRUE
U S judge in California blocks Trump s order on sanctuary cities,BBC,Daniel Nussbaum,politicsNews,December 29  2017,TRUE
White House wants Republican in Alabama Senate seat for tax bill vote adviser,IndiaTV,Emmarie Huetteman,politicsNews,December 28  2017,TRUE
White House promises welfare overhaul details early next year,TimesNow,Virginia Hale,politicsNews,December 28  2017,TRUE
U S senators seek details on  dubious  oversight shift by Japanese bank,NDTV,Warner Todd Huston,politicsNews,December 28  2017,TRUE
Trump Healthcare infrastructure welfare reforms up next after taxes,BBC,John Carney,politicsNews,December 28  2017,TRUE
U S patent review board becomes conservative target,IndiaTV,Hwaida Saad and Nick CummingBruce,politicsNews,December 28  2017,TRUE
Contrary to Trump Tweet Senator Flake still undecided on tax bill,TimesNow,Katherine Rodriguez,politicsNews,December 25  2027,TRUE
Bipartisan Harvard panel recommends hacking safeguards for elections,NDTV,Daniel Victor,politicsNews,December 27  2017,TRUE
Trump open to dropping healthcare provision in Senate tax bill aide,BBC,nan,politicsNews,December 27  2017,TRUE
Obamacare mandate in U S Senate tax plan not bargaining chip Mnuchin,IndiaTV,Bob Price,politicsNews,December 26  2027,TRUE
White House OK with removing Obamacare mandate repeal from Senate tax bill,IndiaTV,nan,politicsNews,December 29  2028,TRUE
U S nuclear general says would resist  illegal  Trump strike order,IndiaTV,Jeremiah Johnson,politicsNews,December 29  2024,TRUE
Cuban businesswomen seek Rubio meeting as U S policy bites,TimesNow,Alexandra Stevenson and Matthew Goldstein,politicsNews,December 31  2024,TRUE
Trump adds five conservatives to list of possible Supreme Court picks,NDTV,PraetorianAZ,politicsNews,December 30  2024,TRUE
White House seeks 44 billion hurricane aid far short of requests,BBC,Jack Montgomery,politicsNews,December 29  2017,TRUE
Pro trade Republicans get nervous that NAFTA talks could fail,IndiaTV,Tyler Durden,politicsNews,December 29  2017,TRUE
Alabama Senate election winner due to be certified in late December,TimesNow,Michael Barbaro,politicsNews,December 29  2017,TRUE
Trump starts paying his own legal bills on Russia probe attorneys,NDTV,Richard C Paddock,politicsNews,December 29  2017,TRUE
U S Senate candidate Moore s wife says  he will not step down ,BBC,Charlie Nash,politicsNews,December 29  2017,TRUE
U S lawmakers seek more information from Trump son in law Kushner in Russia probe,IndiaTV,Amanda Shea,politicsNews,December 28  2017,TRUE
Pass through businesses to see cuts under tax plan Steven Mnuchin,TimesNow,Michael Krieger,politicsNews,December 28  2017,TRUE
U S towns cities fear taxpayer revolt if Republicans kill deduction,NDTV,Prof Tony Hall,politicsNews,December 28  2017,TRUE
Tax overhaul drama moves to Senate as House approves its bill,BBC,nan,politicsNews,December 28  2017,TRUE
Woman accuses Senator Al Franken of unwanted groping kiss,IndiaTV,carewemust,politicsNews,December 28  2017,TRUE
Trump says U S Senate candidate Moore should leave race if allegations true,TimesNow,Jack Montgomery,politicsNews,December 25  2024,TRUE
Gulf carriers may be in focus under foreign airline U S tax exemption cut,NDTV,Ben Sisario,politicsNews,December 27  2017,TRUE
McCain warns Trump over staffing Pentagon with industry insiders,BBC,AnonVoid Moderator,politicsNews,December 27  2017,TRUE
U S Interior Secretary fails to provide papers in travel probe inspector,IndiaTV,C J Chivers,politicsNews,December 26  2024,TRUE
Senate quickens pace of approving Trump judicial picks,IndiaTV,Heather Callaghan,politicsNews,December 29  2025,TRUE
Two more women accuse Senate candidate Moore of sexual misconduct,TimesNow,MR,politicsNews,December 31  2025,TRUE
Trump believes Roy Moore should step aside if allegations are true White House,NDTV,Kaitlyn Stegall,politicsNews,December 30  2025,TRUE
Alabama Republican Party stands by U S Senate candidate Moore,BBC,Amanda Froelich,politicsNews,December 29  2017,TRUE
U S House Democrats join growing congressional concern about State Dept,IndiaTV,Consortiumnewscom,politicsNews,December 29  2017,TRUE
Trump to announce terrorism list decision on North Korea next week White House,TimesNow,Joel B Pollak,politicsNews,December 29  2017,TRUE
U S Congress to seek new tax incentives for Puerto Rico rebuilding,NDTV,Katherine Rodriguez,politicsNews,December 29  2017,TRUE
Senate sends 700 billion defense bill to Trump funding uncertain,BBC,Michael D Shear Christopher Drew and Isabel Kershner,politicsNews,December 29  2017,TRUE
FCC to loosen TV newspaper ownership rules,IndiaTV,Richard Marcil,politicsNews,December 28  2017,TRUE
Former Trump campaign adviser delivers  irrelevant  documents to congressional committees,TimesNow,nan,politicsNews,December 28  2017,TRUE
Mattis sees opportunity for talks if North Korea halts missile tests development,NDTV,Daniel Victor,politicsNews,December 28  2017,TRUE
Trump acknowledges thanks from UCLA players released from China,BBC,Lynne Wycherley,politicsNews,December 28  2017,TRUE
Republican senator Tax plan needs more relief for pass through businesses,IndiaTV,Sean AdlTabatabai,politicsNews,December 28  2017,TRUE
Moderate Collins back in prominent role in Senate tax drama,TimesNow,V Saxena,politicsNews,December 25  2025,TRUE
Two Senate Republicans critical of party s tax plan,NDTV,Aaron Klein,politicsNews,December 27  2017,TRUE
U S tax reform poses more risks for state and local governments,BBC,Shivani Vora,politicsNews,December 27  2017,TRUE
Republicans press U S Russia uranium deal probe despite no wrongdoing findings,IndiaTV,shorty,politicsNews,December 26  2025,TRUE
Trump to tap nuclear industry lobbyist for U S Energy Dept job,IndiaTV,Jack Ewing,politicsNews,December 29  2026,TRUE
More worries in Congress over cuts at U S State Department,TimesNow,Gabrielle Cintorino,politicsNews,December 31  2026,TRUE
Senate drops proposal to change taxes on startup stock options,NDTV,Breitbart TV,politicsNews,December 30  2026,TRUE
Republican Senator Johnson opposes Senate tax proposal WSJ,BBC,Ian Hanchett,politicsNews,December 29  2017,TRUE
U S attorney general to meet with House intelligence panel,IndiaTV,Joe,politicsNews,December 29  2017,TRUE
U S Justice Dept eyes spring to release findings on FBI handling of Clinton email probe,TimesNow,Pakalert,politicsNews,December 29  2017,TRUE
U S tax panel chair sees support for Obamacare mandate repeal in tax bill,NDTV,Geoffrey Grider,politicsNews,December 29  2017,TRUE
Trump administration releases rules on disclosing cyber flaws,BBC,Steve Watson,politicsNews,December 29  2017,TRUE
House could pass tax reform if Senate adds health mandate repeal Ryan,IndiaTV,Henry Alford,politicsNews,December 28  2017,TRUE
U S Congress urged to require Chinese journalists to register as agents,TimesNow,Karen Workman and Sandra Stevenson,politicsNews,December 28  2017,TRUE
Senate Republicans tie tax plan to repeal of key Obamacare mandate,NDTV,Ellen Barry,politicsNews,December 28  2017,TRUE
Senate leaders look to work with White House to block Moore,BBC,John Leland,politicsNews,December 28  2017,TRUE
